ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15045456,"3,800,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kurtuluş Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),4,3.Kat,Yerden Isıtma,Krediye Uygun Değil
15045782,"3,250,000",Bursa Satılık Daire,Gemlik Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,180 M2,3+1,11-15,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15045447,"5,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,180 M2,3+1,0 (Yeni),7,4.Kat,Yerden Isıtma,Krediye Uygun
15045787,"3,200,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Beşevler Mahallesi Satılık Daire,112 M2,1+1,0 (Yeni),8,8.Kat,Yerden Isıtma,Krediye Uygun
15039881,"1,100,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,55 M2,1+1,21 Ve Üzeri,4,1.Kat,Doğalgaz Sobalı,Krediye Uygun
15042453,"1,600,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,80 M2,2+1,21 Ve Üzeri,3,3.Kat,Sobalı,Krediye Uygun
15039874,"2,600,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,80 M2,2+1,2,4,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15047225,"1,900,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,4,3.Kat,Isıtma Yok,Krediye Uygun
15039885,"2,700,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15039877,"1,780,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,75 M2,2+1,21 Ve Üzeri,4,2.Kat,Isıtma Yok,Krediye Uygun
15039903,"1,650,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,80 M2,2+1,21 Ve Üzeri,6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15039913,"2,300,000",Bursa Satılık Daire,Gemlik Satılık Daire,Eşref Dinçer Mahallesi Satılık Daire,125 M2,3+1,2,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15039916,"2,650,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,85 M2,2+1,5-10,4,1.Kat,Sobalı,Krediye Uygun
15040151,"3,300,000",Bursa Satılık Daire,Gürsu Satılık Daire,İstiklal Mahallesi Satılık Daire,190 M2,3.5+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15039900,"2,750,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,2.Kat,Sobalı,Krediye Uygun
15039883,"2,150,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15042454,"1,500,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,4,1.Kat,Doğalgaz Sobalı,Krediye Uygun
15039917,"1,850,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,80 M2,2+1,21 Ve Üzeri,4,3.Kat,Isıtma Yok,Krediye Uygun
15039922,"2,950,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kızılcıklı Mahallesi Satılık Daire,145 M2,3+1,4,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15040825,"1,850,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Mevlana Mahallesi Satılık Daire,80 M2,2+1,5-10,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15040807,"1,262,000",Bursa Satılık Daire,Karacabey Satılık Daire,Emirsultan Mahallesi Satılık Daire,120 M2,2+0,3,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15041180,"2,125,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,115 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15039925,"2,500,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,85 M2,2+1,5-10,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15040292,"4,350,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Vatan Mahallesi Satılık Daire,150 M2,3+1,5-10,8,6.Kat,Merkezi (Pay Ölçer),Bilinmiyor
15040599,"2,499,000",Bursa Satılık Daire,Yıldırım Satılık Daire,75. Yıl Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,9,9.Kat,Kombi Doğalgaz,Krediye Uygun
15041391,"3,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kızılcıklı Mahallesi Satılık Daire,140 M2,3+1,1,6,4.Kat,Kombi Doğalgaz,Krediye Uygun
15039873,"1,750,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,4,4.Kat,Sobalı,Krediye Uygun
15040705,"2,300,000",Bursa Satılık Daire,Kestel Satılık Daire,Vanimehmet Mahallesi Satılık Daire,88 M2,2+0,0 (Yeni),8,4.Kat,Yerden Isıtma,Krediye Uygun
15041435,"1,550,000",Bursa Satılık Daire,Karacabey Satılık Daire,Esentepe Mahallesi Satılık Daire,130 M2,2+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15035629,"1,775,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Namazgah Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,5,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15041510,"1,875,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Yenimahalle Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15041528,"2,850,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Piremir Mahallesi Satılık Daire,160 M2,3+1,16-20,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15035401,"4,115,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,160 M2,3+1,21 Ve Üzeri,7,7.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15035745,"2,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kültür Mahallesi Satılık Daire,120 M2,2+1,4,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15036229,"2,900,000",Bursa Satılık Daire,Gemlik Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,130 M2,3+1,11-15,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15035744,"4,950,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Ataevler Mahallesi Satılık Daire,145 M2,2+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15035803,"1,520,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Barbaros Mahallesi Satılık Daire,65 M2,2+1,5-10,5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15035941,"2,950,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Kükürtlü Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15036550,"5,950,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Yunuseli Mahallesi Satılık Daire,155 M2,3+1,4,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15035747,"1,745,000",Bursa Satılık Daire,Gürsu Satılık Daire,Zafer Mahallesi Satılık Daire,115 M2,2+1,5-10,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15036565,"2,800,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,120 M2,3+1,16-20,6,1.Kat,Kombi Doğalgaz,Krediye Uygun
15036568,"4,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),6,6.Kat,Yerden Isıtma,Krediye Uygun Değil
15036561,"5,475,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Beşevler Mahallesi Satılık Daire,158 M2,3+1,0 (Yeni),8,6.Kat,Yerden Isıtma,Krediye Uygun
15037303,"1,430,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Maksem Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15035756,"1,700,000",Bursa Satılık Daire,Gemlik Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,104 M2,3+1,21 Ve Üzeri,9,5.Kat,Kombi Doğalgaz,Bilinmiyor
15038202,"2,575,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),5,2.Kat,Merkezi Doğalgaz,Krediye Uygun
15038495,"2,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),6,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15037732,"1,350,000",Bursa Satılık Daire,İnegöl Satılık Daire,Mahmudiye Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15038499,"2,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15037546,"1,499,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,65 M2,1+1,4,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15038542,"2,900,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kızılcıklı Mahallesi Satılık Daire,143 M2,3+1,0 (Yeni),9,1.Kat,Yerden Isıtma,Krediye Uygun
15038503,"2,150,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,95 M2,2+1,1,6,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15038515,"7,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,180 M2,3+1,0 (Yeni),9,7.Kat,Kombi Doğalgaz,Krediye Uygun
15038501,"2,300,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,95 M2,2+1,1,6,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15039552,"1,650,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Barış Mahallesi Satılık Daire,140 M2,3+1,11-15,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15039091,"8,350,000",Bursa Satılık Daire,Gemlik Satılık Daire,Hisar Mahallesi Satılık Daire,160 M2,3+1,5-10,5,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15036882,"3,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Demirci Mahallesi Satılık Daire,170 M2,3+1,5-10,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15036576,"1,450,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Şükraniye Mahallesi Satılık Daire,127 M2,2+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15039012,"2,900,000",Bursa Satılık Daire,Gemlik Satılık Daire,Küçükkumla Mahallesi Satılık Daire,150 M2,3+1,16-20,6,Bahçe Katı,Kombi Doğalgaz,Bilinmiyor
15033045,"8,950,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balat Mahallesi Satılık Daire,266 M2,4+1,0 (Yeni),8,4.Kat,Kombi Doğalgaz,Krediye Uygun
15033126,"1,550,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,95 M2,2+1,11-15,3,2.Kat,Kombi Doğalgaz,Bilinmiyor
15033115,"1,250,000",Bursa Satılık Daire,İnegöl Satılık Daire,Akhisar Mahallesi Satılık Daire,60 M2,1+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15039685,"2,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,105 M2,3+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15033271,"3,350,000",Bursa Satılık Daire,Nilüfer Satılık Daire,29 Ekim Mahallesi Satılık Daire,62 M2,1+1,1,6,2.Kat,Kombi Doğalgaz,Krediye Uygun
15033273,"4,300,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kurtuluş Mahallesi Satılık Daire,154 M2,3+1,0 (Yeni),4,3.Kat,Yerden Isıtma,Krediye Uygun
15033279,"2,850,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15033487,"1,230,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Muradiye Mahallesi Satılık Daire,200 M2,2+1,11-15,4,Bodrum Kat,Kombi Doğalgaz,Krediye Uygun
15033403,"1,390,000",Bursa Satılık Daire,Orhangazi Satılık Daire,Tekke Mahallesi Satılık Daire,95 M2,2+1,11-15,6,Yüksek Giriş,Merkezi (Pay Ölçer),Krediye Uygun
15033283,"4,200,000",Bursa Satılık Daire,Nilüfer Satılık Daire,30 Ağustos Zafer Mahallesi Satılık Daire,158 M2,3+1,0 (Yeni),4,4.Kat,Yerden Isıtma,Krediye Uygun
15033275,"3,350,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,140 M2,3+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15033264,"3,700,000",Bursa Satılık Daire,İnegöl Satılık Daire,Esentepe Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15033542,"2,250,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Kurtoğlu Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,5,4.Kat,Merkezi Doğalgaz,Krediye Uygun
15033526,"1,060,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Alipaşa Mahallesi Satılık Daire,95 M2,2+1,21 Ve Üzeri,5,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun
15033589,"1,900,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Hamidiye Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15034142,"2,750,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Erikli Mahallesi Satılık Daire,120 M2,3+1,16-20,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15034349,"2,800,000",Bursa Satılık Daire,Gürsu Satılık Daire,İstiklal Mahallesi Satılık Daire,160 M2,3+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15034345,"2,150,000",Bursa Satılık Daire,Gürsu Satılık Daire,Kurtuluş Mahallesi Satılık Daire,140 M2,2+1,21 Ve Üzeri,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15034347,"2,850,000",Bursa Satılık Daire,Gürsu Satılık Daire,Kurtuluş Mahallesi Satılık Daire,140 M2,3+1,2,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15034350,"3,500,000",Bursa Satılık Daire,Gürsu Satılık Daire,İstiklal Mahallesi Satılık Daire,230 M2,5+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15034338,"2,249,900",Bursa Satılık Daire,Gürsu Satılık Daire,Zafer Mahallesi Satılık Daire,145 M2,3+1,5-10,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15030475,"2,150,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Bağlaraltı Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15030775,"4,650,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Çamlıca Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15030784,"18,500,000",Bursa Satılık Daire,Mudanya Satılık Daire,Bademli Mahallesi Satılık Daire,235 M2,4+1,2,3,Bahçe Katı,Yerden Isıtma,Krediye Uygun
15034353,"2,549,900",Bursa Satılık Daire,Gürsu Satılık Daire,Kurtuluş Mahallesi Satılık Daire,125 M2,3+1,3,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15030605,"1,895,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,75 M2,2+1,0 (Yeni),4,Kot 3 (-3).Kat,Yerden Isıtma,Krediye Uygun
15030770,"1,595,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,65 M2,1+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
15030349,"3,425,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),6,5.Kat,Kombi Doğalgaz,Krediye Uygun
15030805,"4,100,000",Bursa Satılık Daire,Gemlik Satılık Daire,Hisar Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),3,Bahçe Katı,Kombi Doğalgaz,Krediye Uygun
15030792,"2,450,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Yalı Mahallesi Satılık Daire,120 M2,2+1,21 Ve Üzeri,4,1.Kat,Doğalgaz Sobalı,Krediye Uygun
15030799,"5,875,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,160 M2,3+1,2,10,9.Kat,Yerden Isıtma,Krediye Uygun
15030790,"5,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balat Mahallesi Satılık Daire,300 M2,5+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15030815,"3,750,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,10,10.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15030808,"6,150,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balat Mahallesi Satılık Daire,300 M2,5+1,5-10,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15030824,"13,900,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Ahmet Yesevi Mahallesi Satılık Daire,320 M2,4+1,11-15,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15025605,"4,400,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balat Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15030794,"3,600,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Beşevler Mahallesi Satılık Daire,160 M2,3+1,21 Ve Üzeri,4,2.Kat,Merkezi Doğalgaz,Krediye Uygun
15030818,"5,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Fethiye Mahallesi Satılık Daire,200 M2,4+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15030086,"1,350,000",Bursa Satılık Daire,İnegöl Satılık Daire,Kemalpaşa Mahallesi Satılık Daire,100 M2,2+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15025606,"2,750,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Akçalar Mahallesi Satılık Daire,190 M2,4+1,1,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15026003,"2,580,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Sakarya Mahallesi Satılık Daire,300 M2,5+1,4,4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15025816,"1,580,000",Bursa Satılık Daire,Gürsu Satılık Daire,Zafer Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15026015,"4,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Balkan Mahallesi Satılık Daire,220 M2,3+1,0 (Yeni),2,1.Kat,Kombi Doğalgaz,Krediye Uygun
15026013,"1,965,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Çekirge Mahallesi Satılık Daire,165 M2,3+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15027729,"3,850,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Osmangazi Mahallesi Satılık Daire,240 M2,4+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15027747,"1,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Dumlupınar Mahallesi Satılık Daire,60 M2,2+0,5-10,6,2.Kat,Merkezi Doğalgaz,Krediye Uygun Değil
15026005,"2,485,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Cumhuriyet Mahallesi Satılık Daire,125 M2,3+1,4,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15026006,"2,650,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Soğukkuyu Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15028155,"2,500,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,75 M2,2+1,11-15,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15028153,"2,600,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Adalet Mahallesi Satılık Daire,115 M2,3+1,0 (Yeni),3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15028492,"2,565,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Akçalar Mahallesi Satılık Daire,145 M2,3+1,0 (Yeni),4,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15026017,"2,150,000",Bursa Satılık Daire,Gürsu Satılık Daire,Kurtuluş Mahallesi Satılık Daire,110 M2,2+1,4,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15026761,"1,050,000",Bursa Satılık Daire,Gemlik Satılık Daire,Kumla Mahallesi Satılık Daire,85 M2,2+1,21 Ve Üzeri,4,Yüksek Giriş,Doğalgaz Sobalı,Bilinmiyor
15028563,"4,600,000",Bursa Satılık Daire,Mudanya Satılık Daire,Güzelyalı Eğitim Mahallesi Satılık Daire,165 M2,3+1,3,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15026265,"1,580,000",Bursa Satılık Daire,Mustafakemalpaşa Satılık Daire,Barış Mahallesi Satılık Daire,120 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15028723,"3,680,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Akçalar Mahallesi Satılık Daire,253 M2,4+1,0 (Yeni),5,5.Kat,Yerden Isıtma,Krediye Uygun Değil
15028569,"3,600,000",Bursa Satılık Daire,Orhangazi Satılık Daire,Üreğil Mahallesi Satılık Daire,180 M2,3+1,0 (Yeni),1,Çatı Katı,Klimalı,Krediye Uygun
15028505,"1,575,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Hacıseyfettin Mahallesi Satılık Daire,105 M2,2+1,16-20,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15022401,"2,090,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Demirtaş Sakarya Mahallesi Satılık Daire,108 M2,2+1,5-10,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15028580,"3,600,000",Bursa Satılık Daire,Karacabey Satılık Daire,Gazi Mahallesi Satılık Daire,170 M2,3+1,3,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15027928,"5,190,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Soğanlı Mahallesi Satılık Daire,165 M2,3+1,5-10,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15021391,"2,100,000",Bursa Satılık Daire,Gemlik Satılık Daire,Eşref Dinçer Mahallesi Satılık Daire,125 M2,3+1,4,3,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15022462,"1,250,000",Bursa Satılık Daire,Gemlik Satılık Daire,Dr. Ziya Kaya Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,5,4.Kat,Kombi Doğalgaz,Krediye Uygun
15022396,"1,650,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Kocanaip Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,3,1.Kat,Kombi Doğalgaz,Krediye Uygun
15022420,"4,450,000",Bursa Satılık Daire,Orhangazi Satılık Daire,Arapzade Mahallesi Satılık Daire,200 M2,5+1,1,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15023332,"4,000,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Değirmenlikızık Mahallesi Satılık Daire,160 M2,3+1,5-10,10,4.Kat,Kombi Doğalgaz,Krediye Uygun
15024041,"1,775,000",Bursa Satılık Daire,Nilüfer Satılık Daire,İhsaniye Mahallesi Satılık Daire,75 M2,2+1,16-20,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15023857,"1,579,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Görükle Mahallesi Satılık Daire,75 M2,2+1,4,5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15024247,"3,550,000",Bursa Satılık Daire,Gemlik Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,125 M2,3+1,3,3,Bahçe Katı,Yerden Isıtma,Krediye Uygun
15024133,"1,425,000",Bursa Satılık Daire,Osmangazi Satılık Daire,Çekirge Mahallesi Satılık Daire,110 M2,2+1,21 Ve Üzeri,5,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15024244,"3,600,000",Bursa Satılık Daire,Gemlik Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,125 M2,3+1,3,2,1.Kat,Kombi Doğalgaz,Krediye Uygun
15022456,"1,750,000",Bursa Satılık Daire,Yıldırım Satılık Daire,Musababa Mahallesi Satılık Daire,70 M2,1+1,5-10,4,1.Kat,Kombi Doğalgaz,Krediye Uygun
15021395,"2,980,000",Bursa Satılık Daire,Gemlik Satılık Daire,Eşref Dinçer Mahallesi Satılık Daire,180 M2,4+1,4,2,2.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15024245,"1,855,000",Bursa Satılık Daire,Gemlik Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,10,10.Kat,Kombi Doğalgaz,Krediye Uygun
15024263,"3,600,000",Bursa Satılık Daire,Gemlik Satılık Daire,Cumhuriyet Mahallesi Satılık Daire,185 M2,4+1,5-10,6,4.Kat,Kombi Doğalgaz,Krediye Uygun
15023030,"5,250,000",Bursa Satılık Daire,Nilüfer Satılık Daire,Kayapa Mahallesi Satılık Daire,175 M2,4+1,4,3,Bahçe Dublex,Kombi Doğalgaz,Krediye Uygun
15024266,"2,990,000",Bursa Satılık Daire,Gemlik Satılık Daire,Eşref Dinçer Mahallesi Satılık Daire,260 M2,5+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
