,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Number of floor,Floor of home,Credi Accepting,Kombi Doğalgaz Heating,Floor_Alt Katlar,Floor_Giriş Katı,Floor_Orta Katlar,Floor_Zemin Altı,Floor_Özel Değer,Floor_Üst Katlar
628,8200000.0,0,101,575,135.0,2,4,14,0,1,True,False,False,False,False,False
629,8200000.0,0,101,575,135.0,2,4,14,0,1,True,False,False,False,False,False
631,8190000.0,0,73,190,105.0,1,3,0,0,1,False,False,False,True,False,False
632,8150000.0,0,91,547,150.0,2,10,23,0,1,False,False,True,False,False,False
633,8150000.0,0,73,309,120.0,2,3,14,0,1,True,False,False,False,False,False
634,8150000.0,0,112,374,100.0,1,3,2,0,1,False,True,False,False,False,False
635,8150000.0,0,101,608,130.0,2,4,21,0,1,False,False,True,False,False,False
636,8150000.0,0,73,281,120.0,1,3,3,0,1,False,False,False,False,True,False
637,8150000.0,0,112,170,150.0,2,4,21,0,1,False,False,True,False,False,False
640,8100000.0,0,73,577,260.0,4,4,22,1,1,False,False,True,False,False,False
641,8100000.0,0,35,702,300.0,4,5,23,0,1,False,False,True,False,False,False
642,8000000.0,0,65,93,150.0,2,6,22,0,0,False,False,True,False,False,False
643,8000000.0,0,91,547,125.0,2,3,4,0,1,True,False,False,False,False,False
644,8000000.0,0,73,577,125.0,2,4,2,0,1,False,True,False,False,False,False
645,8000000.0,0,112,905,130.0,2,3,14,0,1,True,False,False,False,False,False
647,8000000.0,0,112,429,145.0,2,4,14,0,1,True,False,False,False,False,False
648,8000000.0,0,112,374,140.0,2,3,14,0,1,True,False,False,False,False,False
650,8000000.0,0,112,940,175.0,3,4,14,0,1,True,False,False,False,False,False
651,8000000.0,0,101,542,140.0,2,2,4,0,1,True,False,False,False,False,False
652,8000000.0,0,112,109,145.0,2,3,4,0,1,True,False,False,False,False,False
653,8000000.0,0,112,109,150.0,2,3,3,0,1,False,False,False,False,True,False
654,8000000.0,0,112,113,145.0,2,4,14,0,0,True,False,False,False,False,False
655,8000000.0,0,91,547,120.0,2,3,21,0,1,False,False,True,False,False,False
656,8000000.0,0,112,941,125.0,2,2,14,0,0,True,False,False,False,False,False
657,8000000.0,0,112,374,120.0,2,3,14,0,1,True,False,False,False,False,False
658,8000000.0,0,112,374,130.0,2,3,14,0,1,True,False,False,False,False,False
660,8000000.0,0,112,120,135.0,2,3,21,0,1,False,False,True,False,False,False
661,8000000.0,0,5,167,115.0,2,3,0,0,1,False,False,False,True,False,False
662,8000000.0,0,112,374,120.0,2,3,14,0,1,True,False,False,False,False,False
663,8000000.0,0,5,428,115.0,2,4,3,0,1,False,False,False,False,True,False
664,8000000.0,0,65,651,120.0,2,4,21,0,1,False,False,True,False,False,False
665,8000000.0,0,91,836,120.0,2,6,23,0,1,False,False,True,False,False,False
666,8000000.0,0,65,633,145.0,2,5,23,0,1,False,False,True,False,False,False
669,8000000.0,0,112,374,130.0,2,3,4,0,0,True,False,False,False,False,False
670,8000000.0,0,101,542,140.0,2,4,14,0,1,True,False,False,False,False,False
671,8000000.0,0,112,109,190.0,3,2,14,0,1,True,False,False,False,False,False
672,8000000.0,0,112,374,130.0,2,3,4,0,1,True,False,False,False,False,False
673,8000000.0,0,91,836,125.0,2,3,14,0,1,True,False,False,False,False,False
674,8000000.0,0,112,109,140.0,2,3,3,0,0,False,False,False,False,True,False
675,8000000.0,0,112,920,100.0,1,4,22,0,0,False,False,True,False,False,False
676,8000000.0,0,112,89,145.0,2,4,4,0,1,True,False,False,False,False,False
677,8000000.0,0,91,282,130.0,2,3,21,0,1,False,False,True,False,False,False
678,8000000.0,0,73,231,150.0,2,9,23,0,1,False,False,True,False,False,False
679,7999999.0,0,73,155,140.0,2,3,14,0,1,True,False,False,False,False,False
680,7995000.0,0,91,282,130.0,2,3,21,0,1,False,False,True,False,False,False
682,7950000.0,0,65,841,250.0,3,13,24,0,0,False,False,False,False,False,True
683,7950000.0,0,65,889,150.0,2,3,3,0,1,False,False,False,False,True,False
684,7950000.0,0,112,374,130.0,2,3,21,0,0,False,False,True,False,False,False
685,7950000.0,0,101,48,120.0,2,4,14,0,1,True,False,False,False,False,False
686,7950000.0,0,101,530,130.0,2,4,21,0,1,False,False,True,False,False,False
687,7945000.0,0,91,282,135.0,2,3,21,0,1,False,False,True,False,False,False
688,7945000.0,0,65,606,135.0,2,3,4,0,1,True,False,False,False,False,False
690,7900000.0,0,101,95,125.0,2,4,4,0,1,True,False,False,False,False,False
691,7900000.0,0,5,428,145.0,2,5,4,0,1,True,False,False,False,False,False
692,7850000.0,0,91,282,110.0,1,8,3,0,0,False,False,False,False,True,False
693,7850000.0,0,91,726,185.0,3,12,14,0,0,True,False,False,False,False,False
694,7850000.0,0,91,547,125.0,2,3,3,0,1,False,False,False,False,True,False
695,7800000.0,0,91,547,110.0,1,3,21,0,1,False,False,True,False,False,False
696,7800000.0,0,91,836,120.0,2,3,0,0,1,False,False,False,True,False,False
697,7800000.0,0,91,836,190.0,3,15,23,0,0,False,False,True,False,False,False
698,7800000.0,0,91,560,120.0,2,4,21,0,1,False,False,True,False,False,False
699,7800000.0,0,65,430,145.0,2,3,21,0,1,False,False,True,False,False,False
700,7800000.0,0,112,118,120.0,2,3,4,0,0,True,False,False,False,False,False
701,7750000.0,0,91,282,120.0,2,3,14,0,1,True,False,False,False,False,False
702,7750000.0,0,91,836,125.0,2,3,0,0,1,False,False,False,True,False,False
704,7750000.0,0,65,791,130.0,2,3,14,0,1,True,False,False,False,False,False
705,7750000.0,0,91,547,100.0,1,3,14,0,1,True,False,False,False,False,False
708,7750000.0,0,91,560,115.0,1,10,0,0,0,False,False,False,True,False,False
709,7750000.0,0,91,654,125.0,2,8,14,0,1,True,False,False,False,False,False
710,7750000.0,0,91,282,125.0,2,3,14,0,1,True,False,False,False,False,False
711,7750000.0,0,91,547,115.0,2,3,4,0,1,True,False,False,False,False,False
712,7750000.0,0,91,560,195.0,3,15,3,0,0,False,False,False,False,True,False
713,7750000.0,0,65,791,130.0,2,3,14,0,1,True,False,False,False,False,False
714,7750000.0,0,91,560,135.0,2,3,21,0,1,False,False,True,False,False,False
715,7750000.0,0,91,547,100.0,1,4,14,0,1,True,False,False,False,False,False
716,7750000.0,0,91,282,120.0,2,3,14,0,1,True,False,False,False,False,False
717,7750000.0,0,91,836,140.0,2,3,4,0,1,True,False,False,False,False,False
718,7700000.0,0,91,282,175.0,2,10,14,0,0,True,False,False,False,False,False
719,7700000.0,0,91,560,110.0,2,3,0,0,1,False,False,False,True,False,False
720,7700000.0,0,91,282,120.0,2,3,4,0,1,True,False,False,False,False,False
721,7700000.0,0,91,836,125.0,2,3,21,0,1,False,False,True,False,False,False
722,7650000.0,0,91,547,125.0,2,3,21,0,1,False,False,True,False,False,False
724,7650000.0,0,112,631,110.0,2,12,22,0,0,False,False,True,False,False,False
725,7650000.0,0,112,50,195.0,2,9,23,1,0,False,False,True,False,False,False
726,7650000.0,0,73,48,135.0,2,3,3,0,1,False,False,False,False,True,False
727,7650000.0,0,91,560,175.0,3,8,14,0,0,True,False,False,False,False,False
728,7650000.0,0,101,524,180.0,2,3,14,0,1,True,False,False,False,False,False
729,7650000.0,0,91,547,125.0,2,4,21,0,1,False,False,True,False,False,False
730,7650000.0,0,91,560,195.0,3,15,4,0,0,True,False,False,False,False,False
732,7600000.0,0,91,547,125.0,2,4,21,0,1,False,False,True,False,False,False
733,7600000.0,0,91,282,250.0,4,3,21,0,1,False,False,True,False,False,False
734,7600000.0,0,91,836,125.0,2,3,4,0,1,True,False,False,False,False,False
735,7600000.0,0,91,836,125.0,2,4,22,0,1,False,False,True,False,False,False
736,7550000.0,0,91,560,125.0,2,4,21,0,1,False,False,True,False,False,False
737,7550000.0,0,91,547,100.0,1,3,21,0,1,False,False,True,False,False,False
738,7550000.0,0,91,282,125.0,2,3,14,0,1,True,False,False,False,False,False
739,7525000.0,0,91,547,195.0,3,10,4,0,0,True,False,False,False,False,False
740,7500000.0,0,65,791,135.0,2,3,14,0,1,True,False,False,False,False,False
741,7500000.0,0,91,653,190.0,3,10,4,0,0,True,False,False,False,False,False
744,7500000.0,0,112,193,135.0,2,4,4,0,1,True,False,False,False,False,False
745,7500000.0,0,91,560,195.0,3,16,10,0,0,False,False,False,False,False,True
750,7500000.0,0,112,686,125.0,2,3,14,0,1,True,False,False,False,False,False
751,7500000.0,0,112,552,140.0,2,8,23,0,1,False,False,True,False,False,False
752,7500000.0,0,65,405,135.0,2,4,22,0,1,False,False,True,False,False,False
753,7500000.0,0,73,622,120.0,2,5,14,0,1,True,False,False,False,False,False
754,7500000.0,0,112,604,120.0,2,2,4,0,1,True,False,False,False,False,False
755,7500000.0,0,91,726,175.0,3,11,3,0,1,False,False,False,False,True,False
756,7500000.0,0,91,726,125.0,2,3,21,0,1,False,False,True,False,False,False
758,7500000.0,0,112,940,170.0,3,4,21,0,1,False,False,True,False,False,False
759,7500000.0,0,91,547,120.0,2,11,25,0,1,False,False,False,False,False,True
760,7500000.0,0,112,579,130.0,2,6,23,0,1,False,False,True,False,False,False
761,7500000.0,0,73,237,150.0,2,8,3,0,1,False,False,False,False,True,False
762,7500000.0,0,35,26,135.0,2,10,22,0,1,False,False,True,False,False,False
763,7500000.0,0,65,942,130.0,2,3,3,0,1,False,False,False,False,True,False
764,7500000.0,0,91,547,120.0,1,3,14,0,1,True,False,False,False,False,False
765,7500000.0,0,91,560,125.0,2,3,21,0,1,False,False,True,False,False,False
767,7500000.0,0,91,547,120.0,2,4,21,0,1,False,False,True,False,False,False
771,7500000.0,0,91,547,115.0,2,3,2,0,1,False,True,False,False,False,False
772,7500000.0,0,91,282,120.0,2,3,14,0,1,True,False,False,False,False,False
773,7500000.0,0,65,271,130.0,2,3,21,0,1,False,False,True,False,False,False
774,7500000.0,0,112,50,195.0,2,9,23,0,0,False,False,True,False,False,False
775,7500000.0,0,91,560,195.0,3,15,4,0,0,True,False,False,False,False,False
776,7500000.0,0,91,282,125.0,2,3,4,0,1,True,False,False,False,False,False
777,7500000.0,0,91,547,115.0,2,3,3,0,1,False,False,False,False,True,False
778,7500000.0,0,91,282,130.0,2,3,4,0,1,True,False,False,False,False,False
779,7500000.0,0,91,836,120.0,2,8,2,0,1,False,True,False,False,False,False
780,7500000.0,0,91,282,115.0,1,3,14,0,1,True,False,False,False,False,False
781,7500000.0,0,91,836,140.0,2,6,24,0,1,False,False,False,False,False,True
783,7500000.0,0,90,196,105.0,1,3,14,0,1,True,False,False,False,False,False
784,7500000.0,0,65,488,100.0,2,3,21,1,1,False,False,True,False,False,False
785,7500000.0,0,91,547,125.0,2,3,21,0,1,False,False,True,False,False,False
786,7500000.0,0,112,374,115.0,2,3,14,0,1,True,False,False,False,False,False
787,7500000.0,0,112,391,125.0,2,7,3,0,1,False,False,False,False,True,False
788,7500000.0,0,65,830,100.0,1,5,4,0,1,True,False,False,False,False,False
790,7500000.0,0,101,291,140.0,2,4,4,0,1,True,False,False,False,False,False
791,7490000.0,0,91,560,105.0,1,3,14,0,1,True,False,False,False,False,False
792,7490000.0,0,101,575,140.0,2,4,14,0,1,True,False,False,False,False,False
793,7450000.0,0,91,282,190.0,3,15,24,0,0,False,False,False,False,False,True
794,7450000.0,0,101,291,130.0,3,4,3,0,1,False,False,False,False,True,False
795,7450000.0,0,101,542,135.0,2,4,4,0,1,True,False,False,False,False,False
796,7450000.0,0,101,291,100.0,1,4,3,0,1,False,False,False,False,True,False
797,7450000.0,0,101,575,130.0,2,4,4,0,1,True,False,False,False,False,False
798,7450000.0,0,101,291,135.0,2,4,4,0,1,True,False,False,False,False,False
799,7450000.0,0,101,524,140.0,2,3,14,0,1,True,False,False,False,False,False
800,7420334.0,0,101,79,135.0,2,4,22,0,1,False,False,True,False,False,False
801,7400000.0,0,101,6,140.0,2,4,4,0,1,True,False,False,False,False,False
802,7390000.0,0,73,324,125.0,2,3,21,0,1,False,False,True,False,False,False
803,7385000.0,0,101,633,140.0,2,3,21,0,1,False,False,True,False,False,False
804,7350000.0,0,101,524,135.0,2,3,4,0,1,True,False,False,False,False,False
805,7350000.0,0,112,552,110.0,1,3,4,0,1,True,False,False,False,False,False
807,7350000.0,0,73,577,125.0,2,3,14,0,1,True,False,False,False,False,False
808,7347000.0,0,112,905,100.0,1,3,2,0,1,False,True,False,False,False,False
809,7300000.0,0,91,547,125.0,2,3,21,0,1,False,False,True,False,False,False
811,7300000.0,0,112,374,130.0,2,4,22,0,0,False,False,True,False,False,False
812,7300000.0,0,65,151,110.0,1,6,22,0,1,False,False,True,False,False,False
814,7300000.0,0,91,560,110.0,1,3,3,0,1,False,False,False,False,True,False
816,7250000.0,0,112,374,120.0,2,3,21,0,1,False,False,True,False,False,False
817,7250000.0,0,112,940,150.0,2,4,21,0,1,False,False,True,False,False,False
818,7250000.0,0,112,579,132.0,2,9,24,0,0,False,False,False,False,False,True
819,7250000.0,0,65,93,135.0,2,4,21,0,1,False,False,True,False,False,False
820,7250000.0,0,112,374,105.0,1,3,2,0,1,False,True,False,False,False,False
821,7250000.0,0,112,686,115.0,2,3,3,0,1,False,False,False,False,True,False
822,7250000.0,0,101,608,130.0,2,4,21,0,1,False,False,True,False,False,False
823,7250000.0,0,91,547,190.0,3,13,7,0,1,False,False,False,False,False,True
824,7250000.0,0,65,751,100.0,2,3,2,0,1,False,True,False,False,False,False
825,7250000.0,0,112,374,125.0,2,3,3,0,1,False,False,False,False,True,False
827,7250000.0,0,112,686,110.0,2,3,4,0,1,True,False,False,False,False,False
828,7250000.0,0,112,920,110.0,2,2,2,0,1,False,True,False,False,False,False
830,7250000.0,0,65,651,125.0,1,5,4,0,1,True,False,False,False,False,False
831,7250000.0,0,65,651,300.0,4,4,22,0,1,False,False,True,False,False,False
832,7250000.0,0,65,751,130.0,2,3,3,0,1,False,False,False,False,True,False
833,7250000.0,0,108,696,180.0,3,15,4,1,0,True,False,False,False,False,False
834,7249000.0,0,90,944,215.0,3,4,2,0,1,False,True,False,False,False,False
837,7200000.0,0,73,177,155.0,3,3,14,0,1,True,False,False,False,False,False
838,7200000.0,0,73,237,145.0,2,12,25,0,1,False,False,False,False,False,True
844,7200000.0,0,65,24,180.0,3,4,21,0,1,False,False,True,False,False,False
845,7200000.0,0,101,575,120.0,2,4,3,0,1,False,False,False,False,True,False
846,7200000.0,0,46,361,113.0,1,27,25,0,0,False,False,False,False,False,True
847,7200000.0,0,46,716,450.0,4,26,19,0,0,False,False,False,False,False,True
848,7150000.0,0,46,361,140.0,2,30,23,0,0,False,False,True,False,False,False
849,7150000.0,0,46,361,142.0,2,27,22,0,0,False,False,True,False,False,False
852,7125000.0,0,46,361,143.0,2,27,22,0,0,False,False,True,False,False,False
854,7100000.0,0,101,575,160.0,3,4,14,0,1,True,False,False,False,False,False
857,7100000.0,0,35,729,220.0,4,4,21,0,1,False,False,True,False,False,False
858,7100000.0,0,35,91,145.0,2,8,4,0,0,True,False,False,False,False,False
860,7000000.0,0,112,597,137.0,1,30,23,0,0,False,False,True,False,False,False
861,7000000.0,0,112,385,100.0,1,4,0,1,1,False,False,False,True,False,False
862,7000000.0,0,112,597,103.0,0,30,24,0,0,False,False,False,False,False,True
863,7000000.0,0,65,651,136.0,3,5,14,0,1,True,False,False,False,False,False
864,7000000.0,0,112,650,320.0,3,4,22,0,1,False,False,True,False,False,False
865,7000000.0,0,101,291,130.0,2,4,14,0,1,True,False,False,False,False,False
866,7000000.0,0,112,469,130.0,1,20,6,0,0,False,False,False,False,False,True
867,7000000.0,0,101,6,110.0,1,4,3,0,1,False,False,False,False,True,False
871,7000000.0,0,101,6,135.0,2,13,5,0,0,False,False,False,False,False,True
873,7000000.0,0,112,892,185.0,3,10,3,0,1,False,False,False,False,True,False
875,7000000.0,0,46,361,220.0,4,27,7,0,0,False,False,False,False,False,True
879,7000000.0,0,73,122,115.0,2,3,4,1,1,True,False,False,False,False,False
880,7000000.0,0,108,739,150.0,2,8,22,0,0,False,False,True,False,False,False
882,7000000.0,0,73,177,135.0,2,4,4,0,1,True,False,False,False,False,False
883,7000000.0,0,112,345,160.0,3,4,22,0,0,False,False,True,False,False,False
884,7000000.0,0,73,177,140.0,2,3,14,0,1,True,False,False,False,False,False
886,7000000.0,0,73,231,120.0,2,7,14,0,0,True,False,False,False,False,False
887,7000000.0,0,46,361,220.0,4,27,6,0,0,False,False,False,False,False,True
889,6999999.0,0,112,508,120.0,2,3,4,0,1,True,False,False,False,False,False
891,6985000.0,0,73,231,285.0,4,14,8,1,0,False,False,False,False,False,True
892,6950000.0,0,73,231,130.0,2,12,22,0,1,False,False,True,False,False,False
893,6950000.0,0,65,93,100.0,2,3,3,0,1,False,False,False,False,True,False
894,6950000.0,0,73,122,105.0,2,4,22,0,1,False,False,True,False,False,False
895,6950000.0,0,65,151,130.0,2,3,14,1,1,True,False,False,False,False,False
896,6950000.0,0,101,530,120.0,2,4,4,0,1,True,False,False,False,False,False
897,6950000.0,0,65,151,110.0,1,3,3,0,1,False,False,False,False,True,False
898,6950000.0,0,65,93,145.0,2,4,21,0,1,False,False,True,False,False,False
899,6950000.0,0,65,24,130.0,2,3,14,1,1,True,False,False,False,False,False
900,6950000.0,0,65,830,105.0,1,3,2,0,1,False,True,False,False,False,False
901,6950000.0,0,35,626,125.0,2,4,4,0,1,True,False,False,False,False,False
903,6900000.0,0,65,40,125.0,2,3,4,0,1,True,False,False,False,False,False
904,6900000.0,0,65,495,130.0,2,3,21,0,1,False,False,True,False,False,False
905,6900000.0,0,65,40,125.0,2,2,4,1,1,True,False,False,False,False,False
906,6900000.0,0,65,151,260.0,4,3,21,0,1,False,False,True,False,False,False
907,6900000.0,0,65,24,140.0,2,3,3,0,1,False,False,False,False,True,False
908,6900000.0,0,65,781,125.0,2,3,21,0,1,False,False,True,False,False,False
909,6900000.0,0,65,830,125.0,2,3,4,0,1,True,False,False,False,False,False
910,6900000.0,0,65,151,140.0,2,3,14,0,1,True,False,False,False,False,False
911,6900000.0,0,65,495,135.0,2,3,14,0,1,True,False,False,False,False,False
912,6900000.0,0,65,40,125.0,2,2,3,0,1,False,False,False,False,True,False
913,6900000.0,0,65,633,170.0,3,12,24,0,0,False,False,False,False,False,True
914,6890000.0,0,65,125,110.0,1,2,0,0,1,False,False,False,True,False,False
915,6860000.0,0,65,633,130.0,2,3,4,0,1,True,False,False,False,False,False
916,6850000.0,0,65,119,115.0,2,2,14,0,1,True,False,False,False,False,False
917,6850000.0,0,112,749,117.0,1,4,22,0,1,False,False,True,False,False,False
918,6850000.0,0,65,411,155.0,3,5,22,0,1,False,False,True,False,False,False
919,6850000.0,0,108,696,175.0,3,13,24,0,0,False,False,False,False,False,True
920,6850000.0,0,91,282,125.0,2,3,14,0,1,True,False,False,False,False,False
921,6850000.0,0,65,606,135.0,2,3,14,0,1,True,False,False,False,False,False
922,6850000.0,0,91,547,130.0,2,3,14,0,0,True,False,False,False,False,False
924,6845000.0,0,91,836,130.0,2,4,14,0,1,True,False,False,False,False,False
926,6800000.0,0,65,115,225.0,4,3,21,0,1,False,False,True,False,False,False
927,6800000.0,0,65,24,130.0,2,3,14,0,1,True,False,False,False,False,False
928,6800000.0,0,73,743,110.0,2,3,14,0,1,True,False,False,False,False,False
932,6800000.0,0,112,686,125.0,2,3,14,0,1,True,False,False,False,False,False
933,6800000.0,0,73,122,120.0,2,3,21,0,1,False,False,True,False,False,False
934,6800000.0,0,73,446,115.0,2,3,3,1,1,False,False,False,False,True,False
936,6800000.0,0,73,309,115.0,2,3,14,0,1,True,False,False,False,False,False
937,6800000.0,0,112,686,100.0,1,3,21,0,1,False,False,True,False,False,False
939,6800000.0,0,112,374,160.0,3,3,21,0,1,False,False,True,False,False,False
941,6800000.0,0,101,282,125.0,2,5,23,0,1,False,False,True,False,False,False
942,6780000.0,0,91,282,180.0,3,3,4,0,1,True,False,False,False,False,False
943,6777000.0,0,101,608,135.0,2,4,4,0,1,True,False,False,False,False,False
944,6774000.0,0,91,547,115.0,2,3,3,0,1,False,False,False,False,True,False
