ilan no,Price,City,Town,Neighbourhood,Total Square of Meter,Number of room,Age of Structure,Floor of house,Number of floors,Heating,Credi Accepting
15051656,"1,700,000",Konya Satılık Daire,Meram Satılık Daire,Hatıp Mahallesi Satılık Daire,95 M2,2+1,1,3,Düz Giriş (Zemin),Kombi Doğalgaz,Krediye Uygun Değil
15051920,"6,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,257 M2,4+1,0 (Yeni),9,4.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15051943,"2,900,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,125 M2,2+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15051848,"3,500,000",Konya Satılık Daire,Meram Satılık Daire,Hadimi Mahallesi Satılık Daire,170 M2,3+1,11-15,2,1.Kat,Kombi Doğalgaz,Krediye Uygun
15052521,"4,700,000",Konya Satılık Daire,Meram Satılık Daire,Yenişehir Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),8,Yüksek Giriş,Merkezi Doğalgaz,Krediye Uygun Değil
15051743,"4,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15051771,"2,500,000",Konya Satılık Daire,Karatay Satılık Daire,Emirgazi Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),6,4.Kat,Kombi Doğalgaz,Krediye Uygun
15052119,"4,800,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),6,4.Kat,Yerden Isıtma,Krediye Uygun Değil
15052705,"3,300,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun Değil
15052747,"4,200,000",Konya Satılık Daire,Selçuklu Satılık Daire,Beyhekim Mahallesi Satılık Daire,200 M2,4+1,11-15,10,3.Kat,Kombi Doğalgaz,Bilinmiyor
15052776,"3,300,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,170 M2,3+1,4,4,1.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15046642,"1,895,000",Konya Satılık Daire,Karatay Satılık Daire,Karaaslandede Mahallesi Satılık Daire,128 M2,2+1,0 (Yeni),2,2.Kat,Yerden Isıtma,Krediye Uygun Değil
15052702,"3,900,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15052117,"4,700,000",Konya Satılık Daire,Meram Satılık Daire,Alavardı Mahallesi Satılık Daire,155 M2,3+1,4,5,5.Kat,Yerden Isıtma,Krediye Uygun
15050657,"4,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Bilinmiyor
15052121,"1,890,000",Konya Satılık Daire,Karatay Satılık Daire,Gaziosmanpaşa Mahallesi Satılık Daire,175 M2,3+1,16-20,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15046978,"1,325,000",Konya Satılık Daire,Akşehir Satılık Daire,Eskikale Mahallesi Satılık Daire,150 M2,2.5+1,21 Ve Üzeri,2,Bahçe Katı,Sobalı,Krediye Uygun
15046977,"1,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Nişantaş Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15047664,"1,550,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,110 M2,3+1,16-20,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15052886,"3,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15046951,"1,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,140 M2,3+1,11-15,3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15052488,"4,350,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,180 M2,4+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15046952,"1,480,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,135 M2,3+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15047677,"2,200,000",Konya Satılık Daire,Selçuklu Satılık Daire,Malazgirt Mahallesi Satılık Daire,110 M2,3+1,21 Ve Üzeri,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15047790,"1,550,000",Konya Satılık Daire,Seydişehir Satılık Daire,Pınarbaşı Mahallesi Satılık Daire,90 M2,2+1,21 Ve Üzeri,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15047667,"2,985,000",Konya Satılık Daire,Karatay Satılık Daire,Erenler Mahallesi Satılık Daire,210 M2,4+1,0 (Yeni),6,5.Kat,Yerden Isıtma,Krediye Uygun Değil
15047669,"1,735,000",Konya Satılık Daire,Karatay Satılık Daire,Çatalhüyük Mahallesi Satılık Daire,165 M2,3+1,4,2,1.Kat,Kombi Doğalgaz,Krediye Uygun Değil
15047395,"2,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Işıklar Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15047012,"1,200,000",Konya Satılık Daire,Beyşehir Satılık Daire,Yeni Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,4,2.Kat,Sobalı,Krediye Uygun Değil
15047905,"1,700,000",Konya Satılık Daire,Karatay Satılık Daire,Mengene Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),5,Yüksek Giriş,Yerden Isıtma,Krediye Uygun Değil
15048279,"2,758,000",Konya Satılık Daire,Karatay Satılık Daire,İstiklal Mahallesi Satılık Daire,130 M2,3+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
15048406,"4,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,190 M2,4+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15047670,"1,690,000",Konya Satılık Daire,Karatay Satılık Daire,Selimsultan Mahallesi Satılık Daire,110 M2,2+1,0 (Yeni),5,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15048626,"3,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15048282,"1,698,000",Konya Satılık Daire,Meram Satılık Daire,Aşkan Mahallesi Satılık Daire,90 M2,2+1,5-10,2,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15048126,"3,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,160 M2,3.5+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
15043400,"4,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15043448,"2,350,000",Konya Satılık Daire,Karatay Satılık Daire,Karakulak Mahallesi Satılık Daire,140 M2,2+1,1,6,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15048284,"3,698,000",Konya Satılık Daire,Karatay Satılık Daire,Karakulak Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),6,6.Kat,Kombi Doğalgaz,Krediye Uygun
15043415,"6,050,000",Konya Satılık Daire,Meram Satılık Daire,Aydoğdu Mahallesi Satılık Daire,210 M2,4+1,0 (Yeni),14,9.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15043463,"2,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,140 M2,2+1,0 (Yeni),4,3.Kat,Kombi Doğalgaz,Krediye Uygun
15043433,"2,899,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,190 M2,4+1,0 (Yeni),5,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15043513,"2,850,000",Konya Satılık Daire,Karatay Satılık Daire,Gaziosmanpaşa Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),6,3.Kat,Kombi Doğalgaz,Krediye Uygun
15043577,"2,630,000",Konya Satılık Daire,Çumra Satılık Daire,Bardakçı Mahallesi Satılık Daire,150 M2,3+1,16-20,5,1.Kat,Kombi Doğalgaz,Krediye Uygun
15048724,"3,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15044198,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,170 M2,4+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15044086,"1,265,000",Konya Satılık Daire,Selçuklu Satılık Daire,Nişantaş Mahallesi Satılık Daire,135 M2,3+1,21 Ve Üzeri,4,2.Kat,Sobalı,Krediye Uygun Değil
15046493,"3,150,000",Konya Satılık Daire,Akşehir Satılık Daire,İstasyon Mahallesi Satılık Daire,165 M2,3+1,4,4,Kot 4 (-4).Kat,Kombi Doğalgaz,Krediye Uygun
15043671,"2,700,000",Konya Satılık Daire,Karatay Satılık Daire,Saraçoğlu Mahallesi Satılık Daire,155 M2,3+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Bilinmiyor
15044422,"3,500,000",Konya Satılık Daire,Ereğli Satılık Daire,Hıdırlı Mahallesi Satılık Daire,190 M2,4+1,0 (Yeni),7,Yüksek Giriş,Merkezi (Pay Ölçer),Krediye Uygun
15044375,"4,500,000",Konya Satılık Daire,Ereğli Satılık Daire,Hıdırlı Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),7,2.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15044509,"3,750,000",Konya Satılık Daire,Karatay Satılık Daire,Fevziçakmak Mahallesi Satılık Daire,200 M2,4+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15043383,"3,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15039947,"1,550,000",Konya Satılık Daire,Selçuklu Satılık Daire,İhsaniye Mahallesi Satılık Daire,85 M2,1+1,11-15,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15040028,"3,150,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,186 M2,3+1,11-15,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15040283,"2,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,125 M2,2+1,0 (Yeni),5,1.Kat,Yerden Isıtma,Krediye Uygun
15040662,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,195 M2,4+1,0 (Yeni),3,2.Kat,Yerden Isıtma,Krediye Uygun
15039967,"3,795,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hacıkaymak Mahallesi Satılık Daire,170 M2,3+1,5-10,8,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun Değil
15043490,"2,400,000",Konya Satılık Daire,Karatay Satılık Daire,Saraçoğlu Mahallesi Satılık Daire,115 M2,2+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Bilinmiyor
15040538,"3,150,000",Konya Satılık Daire,Karatay Satılık Daire,Akçeşme Mahallesi Satılık Daire,185 M2,3+1,11-15,5,3.Kat,Merkezi (Pay Ölçer),Bilinmiyor
15040708,"1,680,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,120 M2,2+1,5-10,3,Düz Giriş (Zemin),Yerden Isıtma,Krediye Uygun
15043521,"3,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,140 M2,2+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15041000,"3,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),5,3.Kat,Yerden Isıtma,Krediye Uygun
15041056,"2,550,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,140 M2,3+1,11-15,10,5.Kat,Kombi Doğalgaz,Krediye Uygun
15041035,"4,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),4,3.Kat,Yerden Isıtma,Krediye Uygun
15041032,"1,700,000",Konya Satılık Daire,Akşehir Satılık Daire,Kileci Mahallesi Satılık Daire,120 M2,3+1,16-20,5,4.Kat,Kombi Doğalgaz,Bilinmiyor
15033630,"4,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,170 M2,3+1,1,4,2.Kat,Yerden Isıtma,Krediye Uygun
15040778,"3,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),4,3.Kat,Yerden Isıtma,Krediye Uygun
15041078,"2,850,000",Konya Satılık Daire,Karatay Satılık Daire,Karaciğan Mahallesi Satılık Daire,125 M2,2+1,0 (Yeni),4,1.Kat,Yerden Isıtma,Krediye Uygun
15033683,"3,350,000",Konya Satılık Daire,Akşehir Satılık Daire,Yarenler Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),5,2.Kat,Yerden Isıtma,Krediye Uygun
15033638,"3,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15033654,"4,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,210 M2,4+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
15033742,"1,500,000",Konya Satılık Daire,Akşehir Satılık Daire,Gazi Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15033816,"1,650,000",Konya Satılık Daire,Akşehir Satılık Daire,Yarenler Mahallesi Satılık Daire,150 M2,3+1,16-20,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15040034,"2,475,000",Konya Satılık Daire,Selçuklu Satılık Daire,Erenköy Mahallesi Satılık Daire,155 M2,3+1,11-15,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15033850,"3,850,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15033930,"3,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15033946,"1,720,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bosna Hersek Mahallesi Satılık Daire,130 M2,3+1,16-20,3,2.Kat,Kombi Doğalgaz,Krediye Uygun
15034528,"3,850,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),4,2.Kat,Yerden Isıtma,Krediye Uygun
15040709,"2,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kılınçarslan Mahallesi Satılık Daire,165 M2,3+1,11-15,3,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15034887,"2,500,000",Konya Satılık Daire,Karatay Satılık Daire,Çatalhüyük Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),4,3.Kat,Yerden Isıtma,Krediye Uygun
15035446,"1,350,000",Konya Satılık Daire,Selçuklu Satılık Daire,İhsaniye Mahallesi Satılık Daire,140 M2,3+1,21 Ve Üzeri,4,3.Kat,Merkezi Doğalgaz,Krediye Uygun
15034449,"3,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,190 M2,4+1,0 (Yeni),9,9.Kat,Yerden Isıtma,Krediye Uygun
15033822,"3,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15034597,"2,100,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akıncılar Mahallesi Satılık Daire,155 M2,3+1,21 Ve Üzeri,4,4.Kat,Kombi Doğalgaz,Krediye Uygun
15034849,"2,065,000",Konya Satılık Daire,Karatay Satılık Daire,Orhangazi Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),6,Yüksek Giriş,Kombi Doğalgaz,Bilinmiyor
15034912,"1,850,000",Konya Satılık Daire,Meram Satılık Daire,Alakova Mahallesi Satılık Daire,105 M2,2+1,0 (Yeni),2,2.Kat,Yerden Isıtma,Bilinmiyor
15035691,"4,498,000",Konya Satılık Daire,Selçuklu Satılık Daire,Şeker Mahallesi Satılık Daire,130 M2,2+1,0 (Yeni),16,10.Kat,Yerden Isıtma,Krediye Uygun
15036710,"1,550,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,98 M2,1+1,5-10,5,3.Kat,Kombi Doğalgaz,Krediye Uygun
15031940,"3,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15035411,"3,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15035342,"2,850,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sakarya Mahallesi Satılık Daire,140 M2,2+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15036210,"3,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,150 M2,3+1,0 (Yeni),3,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15035690,"2,308,000",Konya Satılık Daire,Meram Satılık Daire,Aydoğdu Mahallesi Satılık Daire,155 M2,3+1,11-15,4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15037177,"3,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,165 M2,3+1,1,6,1.Kat,Yerden Isıtma,Krediye Uygun
15031966,"5,450,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,190 M2,4+1,0 (Yeni),5,Kot 2 (-2).Kat,Kombi Doğalgaz,Krediye Uygun
15032028,"2,350,000",Konya Satılık Daire,Karatay Satılık Daire,Çatalhüyük Mahallesi Satılık Daire,150 M2,3+1,4,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15032547,"2,750,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,165 M2,3+1,11-15,3,2.Kat,Kombi Doğalgaz,Bilinmiyor
15032313,"1,350,000",Konya Satılık Daire,Akşehir Satılık Daire,Seyran Mahallesi Satılık Daire,115 M2,2+1,21 Ve Üzeri,2,2.Kat,Kombi Doğalgaz,Krediye Uygun
15037217,"2,499,000",Konya Satılık Daire,Karatay Satılık Daire,Akabe Mahallesi Satılık Daire,165 M2,3+1,3,6,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15033145,"2,800,000",Konya Satılık Daire,Karatay Satılık Daire,Mengene Mahallesi Satılık Daire,160 M2,3+1,4,5,5.Kat,Yerden Isıtma,Bilinmiyor
15032964,"2,660,000",Konya Satılık Daire,Karatay Satılık Daire,Ulubatlıhasan Mahallesi Satılık Daire,135 M2,3+1,0 (Yeni),5,5.Kat,Merkezi Doğalgaz,Krediye Uygun
15033369,"3,700,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),6,2.Kat,Yerden Isıtma,Krediye Uygun
15033242,"3,950,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,170 M2,3+1,0 (Yeni),5,5.Kat,Yerden Isıtma,Krediye Uygun
15032925,"2,200,000",Konya Satılık Daire,Karatay Satılık Daire,Hamzaoğlu Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),6,Yüksek Giriş,Yerden Isıtma,Krediye Uygun
15033484,"3,800,000",Konya Satılık Daire,Selçuklu Satılık Daire,Mehmet Akif Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15032511,"3,200,000",Konya Satılık Daire,Karatay Satılık Daire,Fevziçakmak Mahallesi Satılık Daire,210 M2,4+1,5-10,8,4.Kat,Yerden Isıtma,Krediye Uygun
15033580,"2,850,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,165 M2,3+1,1,4,2.Kat,Kombi Doğalgaz,Krediye Uygun
15033586,"3,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,170 M2,3+1,3,3,3.Kat,Yerden Isıtma,Krediye Uygun
15032616,"3,200,000",Konya Satılık Daire,Selçuklu Satılık Daire,Selahaddin Eyyubi Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),3,1.Kat,Yerden Isıtma,Krediye Uygun
15026688,"1,650,000",Konya Satılık Daire,Akşehir Satılık Daire,Altunkalem Mahallesi Satılık Daire,135 M2,3+1,16-20,5,5.Kat,Kombi Doğalgaz,Krediye Uygun
15031603,"1,750,000",Konya Satılık Daire,Karatay Satılık Daire,Karaaslanüzümcü Mahallesi Satılık Daire,105 M2,2+1,1,1,1.Kat,Kombi Doğalgaz,Krediye Uygun
15032624,"12,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hüsamettin Çelebi Mahallesi Satılık Daire,380 M2,4+1,0 (Yeni),2,Villa Tipi,Yerden Isıtma,Krediye Uygun
15027277,"1,775,000",Konya Satılık Daire,Selçuklu Satılık Daire,Feritpaşa Mahallesi Satılık Daire,130 M2,3+1,21 Ve Üzeri,5,1.Kat,Doğalgaz Sobalı,Krediye Uygun
15027435,"2,000,000",Konya Satılık Daire,Selçuklu Satılık Daire,Binkonutlar Mahallesi Satılık Daire,130 M2,3+1,16-20,3,Kot 1 (-1).Kat,Kombi Doğalgaz,Krediye Uygun
15032274,"2,550,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hacıkaymak Mahallesi Satılık Daire,150 M2,3+1,21 Ve Üzeri,7,7.Kat,Kombi Doğalgaz,Bilinmiyor
15027323,"3,150,000",Konya Satılık Daire,Selçuklu Satılık Daire,Tatköy Mahallesi Satılık Daire,210 M2,4+1,5-10,2,Bahçe Dublex,Sobalı,Krediye Uygun
15028520,"11,000,000",Konya Satılık Daire,Meram Satılık Daire,Havzan Mahallesi Satılık Daire,320 M2,5+1,5-10,9,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15033590,"2,400,000",Konya Satılık Daire,Selçuklu Satılık Daire,Sancak Mahallesi Satılık Daire,125 M2,2+1,0 (Yeni),3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15026531,"3,200,000",Konya Satılık Daire,Selçuklu Satılık Daire,Kosova Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),4,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15028546,"11,000,000",Konya Satılık Daire,Meram Satılık Daire,Havzan Mahallesi Satılık Daire,320 M2,5+1,5-10,9,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15028446,"2,030,000",Konya Satılık Daire,Selçuklu Satılık Daire,Bedir Mahallesi Satılık Daire,145 M2,3+1,21 Ve Üzeri,3,3.Kat,Kombi Doğalgaz,Bilinmiyor
15027796,"2,450,000",Konya Satılık Daire,Akşehir Satılık Daire,Seyran Mahallesi Satılık Daire,125 M2,2+1,0 (Yeni),5,2.Kat,Kombi Doğalgaz,Krediye Uygun
15028372,"1,675,000",Konya Satılık Daire,Meram Satılık Daire,Alakova Mahallesi Satılık Daire,95 M2,2+1,0 (Yeni),2,1.Kat,Kombi Doğalgaz,Bilinmiyor
15028559,"4,250,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hocacihan Mahallesi Satılık Daire,165 M2,3+1,5-10,8,6.Kat,Merkezi (Pay Ölçer),Krediye Uygun
15028557,"7,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Erenköy Mahallesi Satılık Daire,150 M2,6+2,11-15,2,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun Değil
15028926,"3,500,000",Konya Satılık Daire,Meram Satılık Daire,Konevi Mahallesi Satılık Daire,180 M2,3+1,21 Ve Üzeri,4,Yüksek Giriş,Merkezi Doğalgaz,Bilinmiyor
15029028,"1,699,000",Konya Satılık Daire,Güneysınır Satılık Daire,Karasınır Mahallesi Satılık Daire,160 M2,3+1,4,9,2.Kat,Merkezi Kömür,Krediye Uygun Değil
15033560,"4,150,000",Konya Satılık Daire,Selçuklu Satılık Daire,Parsana Mahallesi Satılık Daire,160 M2,3+1,0 (Yeni),3,3.Kat,Yerden Isıtma,Krediye Uygun
15030666,"3,600,000",Konya Satılık Daire,Selçuklu Satılık Daire,Akşemsettin Mahallesi Satılık Daire,165 M2,3+1,0 (Yeni),5,2.Kat,Yerden Isıtma,Krediye Uygun
15030995,"3,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Yazır Mahallesi Satılık Daire,165 M2,3+1,16-20,4,3.Kat,Kombi Doğalgaz,Bilinmiyor
15029184,"2,100,000",Konya Satılık Daire,Ereğli Satılık Daire,Türbe Mahallesi Satılık Daire,130 M2,2+1,5-10,2,Yüksek Giriş,Kombi Doğalgaz,Krediye Uygun
15029007,"2,600,000",Konya Satılık Daire,Beyşehir Satılık Daire,Müftü Mahallesi Satılık Daire,135 M2,3+1,3,4,Kot 4 (-4).Kat,Kombi Doğalgaz,Krediye Uygun
15029188,"2,500,000",Konya Satılık Daire,Selçuklu Satılık Daire,Hüsamettin Çelebi Mahallesi Satılık Daire,125 M2,2+1,4,3,3.Kat,Kombi Doğalgaz,Krediye Uygun
15031308,"1,950,000",Konya Satılık Daire,Karatay Satılık Daire,Erenler Mahallesi Satılık Daire,100 M2,3+1,0 (Yeni),6,3.Kat,Yerden Isıtma,Krediye Uygun
15029265,"1,750,000",Konya Satılık Daire,Meram Satılık Daire,Gödene Mahallesi Satılık Daire,105 M2,2+1,1,3,2.Kat,Merkezi Doğalgaz,Krediye Uygun
15031483,"3,600,000",Konya Satılık Daire,Karatay Satılık Daire,Karakulak Mahallesi Satılık Daire,195 M2,4+1,0 (Yeni),6,5.Kat,Yerden Isıtma,Krediye Uygun
